SID,label,sentence
177,1,"es más importante que el trabajo, es más importante que tener un trabajo y una profesión, porque su profesión tiene que terminar, su familia no termina. Su familia sigue adelante, su linaje seguirá adelante"
267,1,"tendrá que etiquetar esa ropa barata que viene de China, porque la ropa solo es superada por el petróleo y la huella de carbono."
170,1,¿Por qué su padre no adivina el número o algo así?
283,1,"no puede, ya sabe, es como si lo que está en sus archivos no fuese suficiente, no lo es. Vale, la familia primero o el trabajo primero"
589,0,¿en serio? Qué crees que va a llevar a la gente a tu alfombra mientras que
58,1,"Ah, entonces, eso definitivamente basta. Es interesante cómo diferentes áreas tienen diferentes coches y reglas también. En Ohio es ilegal calentar el coche."
488,0,"quieres ir a la escuela, ellos te van a ayudar a ir a la escuela, sabes lo que digo, así es la familia"
324,0,"Sí, a mí también. La vi, y me pareció bastante buena. ¿Y tú?"
269,1,"el programa favorito de todo el mundo es Martin. ¿Por qué es su programa favorito, Martin?"
250,1,"Sí, tengo un montón de primos, todas mis tías y tíos. Tengo al menos cincuenta primos."
304,0,"No, ella atacó a Babe Ruth y a Lou Gehrig sucesivamente. Adoro lo de atrapar una pelota con el sombrero."
419,0,Espero que estés mejor que al viajar con Billy Mays. Portadores del féretro con camisas azules y pantalones caqui.
258,1,"¿Sabe lo que quiero decir? Su madre, por ejemplo, es una señora encantadora que ni siquiera sé cómo se caracteriza en la amistad."
535,0,tu madre siempre suena como
13,1,"Sí, eso es horrible. Es interesante que el término ""robótico"" lo haya creado un autor de ciencia ficción, se pensaría que habría sido un término científico real, además de que ocurrió en 1941 ja, ja"
234,1,"No, yo veo que el suyo es grande y el mío lo veo casi plano. Mi volumen está al máximo y ya sabe, mi micrófono."
133,1,Probablemente estaría más en forma si viviera allí. Tengo duda de si alguien que vive allí participe en el sitio web para que la gente se quede en el sofá mientras está de viaje.
214,1,"ya sabe, es como el día de campo, le suena el día de campo"
498,0,"Sí, es como mudarse de universidad excepto que estás bajo un microscopio."
110,1,"Sí, a veces parece un pozo sin fin. Leí que cuando los hijos van a la universidad hay que quitarles todo el sueldo. LOL, me habría vuelto loco si mi madre tratara de quedárselo de esa manera."
592,0,"Bueno, supongo que está en tu sangre entonces."
200,1,"Es una locura, tiene"
91,1,"Probablemente por el dinero, LOL. Debe ser agotador para el cuerpo y la salud mental también, es como una fiesta sin parar durante 20 años, ugh."
379,0,"Hola, ¿te gustan las películas de Disney?"
148,1,"Sí, ¿qué piensa de la lesión de Price?"
202,1,"tiene que enseñarles valores como probar cosas para hacer, ¿sabe lo que quiero decir?"
112,1,"Oh, por Dios. ¿Le gusta el jazz?"
216,1,¿Dónde se hospeda en su viaje a través del país?
25,1,"Vaya, eso es raro y triste. Por cierto, ¿ha oído hablar del tigre encontrado en la bolsa de lona?"
406,0,"Probablemente, me gustó mucho. ¿Cuál es tu canción favorita de Taylor Swift?"
340,0,Qué bien. El maletero del coche se llama así porque antes tenían troncos de madera en la parte trasera.
194,1,"eso debería funcionar, porque entonces puedo, ya sabe, por la mañana o lo que sea."
293,1,"Ya sabe, siempre y cuando me quede bien. Eso es lo más importante. Cuando era más joven, ¿Cree que gastaba más dinero en ropa y que dedicaba más tiempo y energía a sus atuendos?"
485,0,"Exacto, es solo suerte y sus empaques vienen de algún lado."
342,0,"¿QUÉ? Cuando veas Netflix en el ordenador, que sepas que Captcha es un acrónimo de ""prueba de Turing completamente automática y pública para diferenciar ordenadores de humanos""."
314,0,"Es importante exponer tu postura. Es muy importante televisar no solo el apretón de manos, sino también el mensaje."
558,0,"¿Sabes lo que quiero decir? Tu madre, por ejemplo, es una señora encantadora que ni siquiera sé cómo se caracteriza en la amistad."
11,1,Qué bien. El espacio es muy interesante. He aprendido hace poco que hay estrellas que son lo suficientemente frías como para tocarlas con la mano.
458,0,La gente que ha trabajado ahí vienen y cualquier tipo de muestras que puedan conseguir las llevan ahí
2,1,Qué mala suerte. Así que las pitones bola cuando están con su dueño se enrollan en forma de bola del tamaño de la palma de la mano. Por lo que podría ponerla en mi bolsillo.
52,1,"LOL, tuve un gris africano que podía decir todo lo que yo decía en la casa, como ¡limpie su habitación! así como cualquier sonido fuerte."
470,0,¿Por qué tu padre no adivina el número o algo así?
81,1,"¿Qué le gusta más, la literatura, la ropa o los juegos?"
244,1,"esa es una forma real, es una forma segura de alejarse de la realidad, y por eso lo odiaba."
365,0,¿De verdad? Me parece que conducir en los videojuegos es más difícil que conducir en la carretera con un coche de verdad. Puedo ver cómo podría ayudarte con tus habilidades de conducción.
198,1,"Sí, es como mudarse de universidad excepto que está bajo un microscopio."
428,0,"A veces, estás cerca de las líneas eléctricas. Es inevitable en la vida moderna. Yo no pasaría por debajo de ellas durante mucho tiempo. Un sendero para bicicletas por debajo de las líneas eléctricas no me atraería."
431,0,"Probablemente se adapte mejor a su naturaleza amable que a las batallas en la cara al estilo estadounidense, que pueden ponerse muy feas."
206,1,"¿cómo qué? Cuénteme cómo es la vida. Y le dije: escuche, esto no va a funcionar. Y le dije: hágame un favor. No vuelva a su"
583,0,"no puedes, ya sabes, es como si lo que está en tus archivos no fuese suficiente, no lo es. Vale, la familia primero o el trabajo primero"
461,0,porque es simplemente loco que cuando pensamos en ello es como
56,1,Estoy de acuerdo. ¿Qué opina de que la gente exprese sus opiniones religiosas o políticas si no sabe cuáles son las suyas?
435,0,LOL ¡Qué gracioso! Google prefiere los perros antes que los gatos. En su código de conducta dicen que son una empresa de perros. Ha sido divertido charlar contigo.
120,1,"Sí, probablemente un par. Fue en la televisión de los 60, era un poco exagerado, pero ¿qué va a hacer? Era la época de las bandas sonoras raras y de la ropa todavía más extraña."
257,1,"Hablemos de su restaurante favorito, muy interesante"
357,0,"Parece que conoces tus cómics, Nancy no parece ser tu tipo de material."
330,0,"Bueno, aunque pidas el DVD a Netflix, necesitas tener Internet para ponerlo en tu lista de envíos."
167,1,Tengo cien colores en su ciudad
368,0,Las películas infantiles son un gran negocio para los famosos. ¿Cuál es tu película infantil favorita?
18,1,"Lo sé, y si lo piensa bien, no se necesita mucho tiempo, tan solo tiene que incorporarlos como hábitos en su rutina."
411,0,"Vaya, es una barbaridad de tiempo. Bueno, ha sido un placer charlar contigo. Que tengas un buen día."
387,0,"Lo sé, no lo he visto. Qué suerte encontrar tarjetas de béisbol en el ático del abuelo con un valor de 3 millones de dólares. Buena conversación."
47,1,"Esa es una buena pregunta, nunca había pensado en eso. Cómo explicaría exactamente su trabajo de manera seria a la gente, sí, yo solo estoy aquí en caso de que los extraterrestres nos llegaran a contactar."
76,1,"Eso es inusual, nunca había pensado en el heavy metal como literatura, pero bueno. ¿Quién es su autor favorito?"
199,1,"y ellos ordenan todos los productos que distribuyen y están agotados, ya sabe, traen las cosas nuevas"
514,0,"ya sabes, es como el día de campo, te suena el día de campo"
475,0,Como tú sabes pagar por todo tu seguro y tratar de encontrar trabajos y quedarte los bolos que no quieres quedarte
491,0,nunca tuviste ninguna fiesta en tu casa.
393,0,"¿Qué tal, ves películas de terror? Las primeras se inspiran en Edgar Allan Poe y Mary Shelley"
400,0,"Sí, has dado en el blanco. ¿Crees que su despido fue justo, dado que ya se había disculpado previamente?"
456,0,"Voy a hacer exactamente lo que me hicieron a mí, y todas esas cosas están hechas en China, yo soy como una especie de parada aquí."
100,1,"Sí, ha dado en el blanco. ¿Cree que su despido fue justo, dado que ya se había disculpado previamente?"
28,1,"Sí, ya servirá. ¿Y qué hay de Origen? ¿La ha visto?"
530,0,¿lo conseguiste? ¿Lograste que iniciara sesión en tu teléfono?
27,1,"¿Se llama Anne Jones? De ser así, podría poner un generador en sus libros y vender la electricidad. ¿Le gusta leer?"
172,1,"Bueno, obviamente los sentimientos no estaban permitidos en su familia y tampoco estaban permitidos en la mía, a menos que fuera enfado. Se nos permitía expresar el enfado porque eso es algo que todos han expresado,"
265,1,"Hace ejercicio en el trabajo. Una excusa creíble. En su vida, ¿alguna vez llegó, hubo un punto en el que hacía ejercicio de forma rutinaria?"
367,0,"Es una buena idea. Bueno, ha sido divertido y rápido charlar contigo esta mañana. Espero que disfrutes del resto del día, amigo."
331,0,Yo también lo jugaba. ¿Sabías que el hermano de Tom Hanks hace la voz de Woody en los videojuegos?
186,1,y por eso voy a empezar preguntándole esto. ¿Cuál es su lugar favorito en el que ha estado?
157,1,"mis primos del sur, siempre están pendientes, de Carolina del Norte vienen a Nueva York, a todos les encanta Nueva York, su familia quiere ver"
298,1,"definitivamente, están ahí siempre que necesite una mano amiga."
149,1,Seguro que sí. ¿Ha visto alguna vez Big Hero 6?
1,1,No. Me gustaría volver a visitar países de Europa para ver de dónde vienen mis antepasados. Es interesante buscar las raíces.
538,0,"¿Te preocupa que en el futuro, cuando tengas los dispositivos inteligentes, tus hijos digan: ""Oh. Me encantaría pedir una manta de Amazon"", y luego digan: ""Hey, tal y tal"""
238,1,"¿Le preocupa que en el futuro, cuando tenga los dispositivos inteligentes, sus hijos digan: ""Oh. Me encantaría pedir una manta de Amazon"", y luego digan: ""Hey, tal y tal"""
195,1,"no hay manera de que algo más pueda tener una influencia tan fuerte, más fuerte que sus padres, sus hermanos sus abuelos, ya sabe."
481,0,"Los gatos son tranquilos y se sientan debajo de tu cama y, si quieren ser acariciados, dejarán que los acaricies."
86,1,"A mí tampoco me gustó la serie. Me encantaban Seinfeld y Frasier, y nunca vi Friends hasta que la volvieron a emitir. Mi serie de televisión favorita es Mentes criminales, ¿cuál es su serie de televisión favorita?"
176,1,"Sí, exactamente. Está bien, ahora también echo un vistazo a mis tiendas de ropa ¿dónde compra usted?"
221,1,cuántos trabajos son realmente así. ¿Como alguien que es raro e incómodo como su jefe?
300,0,"Sí, no se pueden tomar buenas decisiones cuando el azúcar ha bajado. No puedo creer que no fuera hasta 1993 que las mujeres usaron pantalones en el senado."
126,1,¿Qué le gusta hacer para entretenerse y mantener su atención e intereses?
279,1,"Sabe lo que digo, siento que la familia es todo lo que tenemos. Eso es todo lo que tenemos, las únicas personas que van a cuidar de usted."
536,0,¿Por qué lo ves en tu teléfono?
5,1,"Supongo que la lección es que no hay que confiar la vida a los planetas, ni a un columnista de consejos pagado."
523,0,"Entonces, ¿cuántos tíos y tías tienes?"
403,0,"LOL. Bueno, no lo diseñaron para turistas. Supongo que has aprendido la lección. Aun así, gracias por ayudar a mantener limpia Estambul."
243,1,"¿Usted tiene algún lugar favorito o recuerdos favoritos sobre algunos de esos, ya sabe, si se quedó en su hotel o lo que sea?"
98,1,"Yo también. La mejor de las suertes para usted y su ""Familia Amazon"". Cuídese."
139,1,Sí. ¿Le gusta leer ficción? Me gusta leer cosas que no están basadas en la historia o la realidad.
327,0,"¿Se llama Anne Jones? De ser así, podrías poner un generador en tus libros y vender la electricidad. ¿Te gusta leer?"
178,1,"Muy bien, el pago se ha realizado. Gracias por elegir AMC, disfrute de su película. Que se divierta."
107,1,"Probablemente, el maquillaje puede convertirlo en casi cualquiera"
161,1,porque es simplemente loco que cuando pensamos en ello es como
418,0,"Sí, yo igual, hace unos años que no voy, pero antes iba siempre. ¿Cuál dirías que es tu favorito de siempre?"
106,1,"Probablemente, me gustó mucho. ¿Cuál es su canción favorita de Taylor Swift?"
319,0,"Me encanta verlo, ¿cuál es tu equipo favorito?"
159,1,"Puede, pero tendrían que cambiar la forma en la que esperan que la gente que trabaja en los cosmeticos también"
542,0,"eso cambiará tu tiro, pero si tú dices que tu tiro es decepcionante, es posible que tengas un TDS demasiado bajo para empezar. Así que, yo trataría de subirlos un poco"
326,0,"Es correcto. Producida por Walt Disney Animation Studios y lanzada por Walt Disney Pictures. Estuvo tan linda. También rehicieron Rapunzel como Enredados, ¿la has visto?"
500,0,"Es una locura, tienes"
432,0,"Debe haber sentido realmente el llamado para eso. Ha sido divertido charlar de comedia contigo, que pases un buen día."
23,1,Siempre me ha gustado La dimensión desconocida. ¿Ha visto la película El renacido? Fue una película del 1971 sobre supervivencia en la naturaleza. Leo hizo un gran papel.
313,0,"Sí, eso es horrible. Es interesante que el término ""robótico"" lo haya creado un autor de ciencia ficción, se pensaría que habría sido un término científico real, además de que ocurrió en 1941 ja, ja"
545,0,"Así que vamos a hablar de las familias y cosas así y ya sabes, todo eso"
546,0,"las cosas que querías que te gustaran cuando eras joven y no querías escuchar lo que tus padres tenían que decir, te das cuenta de que estaban tratando de ayudarte y"
437,0,"Oh, no lo sabía. ¿Has visto esa película? ¿Es buena?"
405,0,No puedo ni imaginarlo. Fue un gusto charlar contigo.
591,0,"Sí, ya sabes lo que digo. El tiempo pasa muy rápido"
266,1,Suena rollo espere un minuto. ¿Qué edad tiene su hija?
354,0,"Sí, eso parece, o tal vez girar a una velocidad mayor. Ya sabes, tenemos un embajador en caso de que los extraterrestres lleguen al planeta o traten de contactar con nosotros."
320,0,"Bueno, la verdad es que no soy experto en estos temas, cualquier cosa que te asuste lo suficiente. En fin, gran charla, suerte con tu trinchera."
482,0,¿Tienes otras películas favoritas de este año o de tu vida?
588,0,"Así es. Entonces, si Martin era tu programa favorito de pequeño, ¿cuál es tu programa favorito ahora?"
42,1,"¿QUÉ? Cuando vea Netflix en el ordenador, que sepa que Captcha es un acrónimo de ""prueba de Turing completamente automática y pública para diferenciar ordenadores de humanos""."
420,0,"Sí, probablemente un par. Fue en la televisión de los 60, era un poco exagerado pero, ¿qué vas a hacer? Era la época de las bandas sonoras raras y de la ropa todavía más extraña."
455,0,"No, al volver de Budapest, en realidad tuve la oportunidad cuando mi abuela aún vivía. Ella creció en Budapest."
203,1,¿Su familia se opuso en algún momento cuando les dijo que era vegetariano?
573,0,"debes tener agallas, debes tener dinero. Sabes lo que digo tienes que conseguir el dinero"
235,1,su madre siempre suena como
262,1,Usted siente que el trabajo es más
189,1,"¿Su ventana está abierta, por cierto? ¿Podría cerrarla? Sí, es muy molesto. Y espero que así la gente pueda escuchar mejor."
73,1,"No tengo un favorito, pero hay varios que me gustan. ¿Y usted?"
193,1,Están dispuestos a participar en esa parte de su vida.
348,0,Sé a lo que te refieres. Es el único objeto conocido que tiene vida y necesitamos saber por qué es así.
49,1,"¡Eso fue hace mucho! ¿Qué piensa del nombre en chino para Los guardianes de la galaxia? Se llama El inusual equipo de ataque interplanetario, ja, ja."
166,1,"está haciendo una copia de seguridad en el suyo. Entonces, ¿qué es lo que se queda?"
447,0,Es realmente decepcionante que no puedan disfrutarla. ¿Cuál es tu película favorita de Tom Hanks?
501,0,"Fue un viaje divertido, ¿qué recuerdos guardas con más cariño de ese viaje?"
459,0,"Puede, pero tendrían que cambiar la forma en la que esperan que la gente que trabaja en los cosmeticos también"
74,1,"Me pregunto qué es lo que atrae a los jugadores al juego. Quizás sea la complejidad, o quizás sea la oportunidad de crear su propio estilo personal."
408,0,"Sí, lo he visto por última vez en la última versión de Disney de El cascanueces. ¿La has visto?"
135,1,LOL ¡Qué gracioso! Google prefiere los perros antes que los gatos. En su código de conducta dicen que son una empresa de perros. Ha sido divertido charlar con usted.
462,0,"eras tú, estábamos hablando de cómo alguien en su clase de actuación contemporánea, quería ser director de reparto y reservó un trabajo de apoyo. Estaba pensando en eso y en lo tonto que es."
270,1,"Aerolínea, ¿puedo cancelar mi viaje sin cancelar? ¿Cómo puede afectar la cancelación a su trabajo? Cancelar, vale, ¿quiere cancelar su viaje? Si quiere cancelar su vuelo puede ponerse en contacto con nosotros por correo electrónico o por teléfono."
371,0,No puedes escapar de tu adicción ni siquiera en la cima del Everest. Ahí arriba hay servicio de telefonía móvil 3G e Internet.
278,1,"Bueno, sí, y también es solo el envío gratuito"
527,0,"Bueno, qué pasa con tu equipo, mencionaste que tienes una relación bastante buena con tus compañeros de trabajo."
292,1,"Bueno, supongo que está en su sangre entonces."
116,1,"Cuando compra un producto, recibe algo a cambio. Si no compra algo, tal como Facebook, usted es el producto. Lo venden a otros a través de sus datos o anuncios."
590,0,"Sí, o en tu teléfono. Así que, ya sabes, cosas superdivertidas. Creo que esa es la mejor manera de describirlo, como divertido."
361,0,Qué buena idea. Que tus amigos también tuiteen. Que tengas un buen día.
190,1,"pero puede intentar en alguno de esos, Freelancer punto com. Tengo una cuenta ahí."
341,0,"Ah, un weeb como yo. ¿Cuál es tu anime favorito? Probablemente Death Note de No Game No Life."
390,0,"Internet está plagado de peligros. Mantente a salvo, Dr. Leary. No temas a los monos comecaras."
329,0,"Vaya, a propósito de arruinárselo al equipo. ¿Era un Yankee en ese momento o un Red Sox? No me acuerdo."
508,0,"Así que tomaste el paquete que llego, no podrías volver a comprar en esto mismo."
9,1,"Veo muchas comedias, Cómo conocí a tu madre, Friends, The Good Place, Santa Clarita Diet, cosas así, fáciles. Sin embargo, me gusta mucho el drama, como Westworld, El cuento de la criada, etc."
593,0,"Ya sabes, siempre y cuando me quede bien. Eso es lo más importante. Cuando eras más joven, ¿Crees que gastabas más dinero en ropa y que dedicabas más tiempo y energía a tus atuendos?"
248,1,"Así que cada caso es como si pudiera averiguar cómo conseguir sus clientes y eso es, ya sabe"
534,0,"No, yo veo que el tuyo es grande y el mío lo veo casi plano. Mi volumen está al máximo y ya sabes, mi micrófono."
552,0,"Así que, en términos de higiene, incluso en los agradables baños del centro comercial, tienen cosas adicionales para que te limpies cuando vas al baño y esas cosas. En términos de higiene definitivamente no era un problema, baños de estilo occidental."
398,0,"Yo también. La mejor de las suertes para ti y tu ""Familia Amazon"". Cuídate."
522,0,"Entonces, ¿tu amiga sabía que esto es lo que ocurre en estas reuniones o simplemente no tenía ni idea?"
580,0,Dijo que esto es lo que se ve en tu cara cuando descubres que tu vida normal es descrita por otros
402,0,No. Tiene una voz estupenda. ¿Sabías que Stephen Fry también es narrador de juegos? Él narró la voz para algunos juegos.
493,0,Están dispuestos a participar en esa parte de tu vida.
233,1,"Ya veo, queda como si tuviese que estar casado durante toda su historieta, cómo se conocieron,"
281,1,¿encontrar opciones vegetarianas en su barrio ahora?
541,0,eso no significa que no haya nada en común en tus experiencias laborales.
333,0,¿Estás al día de las elecciones?
316,0,"Eso es cierto con Walmart. Pero con Prime obtienes música y vídeos gratis. También libros para el Kindle. Yo hago streaming de vídeos, así que esto es una buena ventaja. De vez en cuando compro en otros sitios, como Etsy para regalos."
350,0,Es cierto. Creció y se convirtió en un verdadero héroe. ¿Quién era tu Batman favorito?
173,1,"tener esa red allí, es una gran comunidad, así que la familia es su familia inmediata, las personas detrás de usted,"
532,0,"pero creo que sí. Quiero decir, no están aprendiendo lo suficiente con las clases en Internet. Algunos ni siquiera han empezado las clases virtuales. ¿Los tuyos lo han hecho?"
237,1,¿Y qué hay de la electrónica? ¿Se ve a usted mismo en la necesidad de comprar aparatos electrónicos? ¿Ha comprado algún producto electrónico recientemente?
171,1,"Lo siento, sí, y es muy interesante. ¿Cuál ha sido su experiencia al viajar al extranjero?"
412,0,"Oh, por Dios. ¿Te gusta el jazz?"
394,0,"Exactamente. Haz como si tuvieras que alejarte del horror, LOL. Entonces, ¿te gusta Internet o es la perdición de tu existencia?"
239,1,"¿Entiende lo que quiero decir? No sé si eso realmente responde a su pregunta, pero es una especie de experiencia reveladora para mí."
118,1,"Sí, yo igual, hace unos años que no voy, pero antes iba siempre. ¿Cuál diría que es su favorito de siempre?"
301,0,No. Me gustaría volver a visitar países de Europa para ver de dónde vienen mis antepasados. Es interesante buscar las raíces.
346,0,"Sí, es un estilo absurdo. Nadie quiere ver tu ropa interior. ¡Que tengas una buena noche!"
448,0,"Sí, ¿qué piensas de la lesión de Price?"
321,0,"Bueno, en San Diego será más caluroso que cálido. ¿En serio? ¿Hay algún significado detrás de eso? ¿O quiere decir que no puedes poner el nombre de un grupo a tu hijo?"
225,1,"Vamos, dé una oportunidad a nuestro pequeño entretenimiento y no vamos a ahorrar dinero, pero ese libro es fenomenal, habla de los diferentes tipos de seguro que debe tener."
559,0,"Sí, pero esa es tu opinión sobre la película. Definitivamente hay gente por ahí que es así y no tiene sentido. Es más bien que creo en los extraterrestres"
442,0,No podría decirlo. Solo he visto la primera película. He oído que Angela Bassett sale en la última. Me gusta mucho. ¿Cuáles son tus coestrellas favoritas?
41,1,"Ah, un weeb como yo. ¿Cuál es su anime favorito? Probablemente Death Note de No Game No Life."
463,0,"Entonces, ¿cuál es tu novio ideal?"
296,1,Se lo daré si pudiera ver si podemos ir al lugar en el que están todos sus familiares
26,1,"Es correcto. Producida por Walt Disney Animation Studios y lanzada por Walt Disney Pictures. Estuvo tan linda. También rehicieron Rapunzel como Enredados, ¿la ha visto?"
147,1,Es realmente decepcionante que no puedan disfrutarla. ¿Cuál es su película favorita de Tom Hanks?
339,0,"El saxo es un gran instrumento. Tu hijo aprenderá a apreciar mucho más la música. En fin, gran charla."
352,0,"LOL, tuve un gris africano que podía decir todo lo que yo decía en la casa, como ¡limpia tu habitación! así como cualquier sonido fuerte."
439,0,Sí. ¿Te gusta leer ficción? Me gusta leer cosas que no están basadas en la historia o la realidad.
134,1,"Sí, debe ser un estado interesante para vivir. ¿Alguna vez lo ha visitado?"
540,0,"¿Cuáles son tus películas favoritas, cuáles son tus otras películas favoritas o tus películas del año?"
137,1,"Oh, no lo sabía. ¿Ha visto esa película? ¿Es buena?"
37,1,"Supongo que el talento podría ser cosa de la familia. Me pregunto qué tipo de personalidad necesitaría: pasarse horas reflexionando, pensando en las jugadas y en las contrajugadas."
175,1,Como usted sabe pagar por todo su seguro y tratar de encontrar trabajos y quedarse los bolos que no quiere quedarse
364,0,"Es mucho trabajo. ¿Te gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World."
464,0,"también muy conocidas como un precio de tipos de moda, son muy buenas para encontrar diferentes tipos de camisetas y cosas así."
35,1,"Sí, realmente no veo el punto o el atractivo de un cuello con botones. ¿Quizás para mantener la corbata en su sitio, si es que llevara corbata? Simplemente no me gusta cómo se ve ja, ja."
33,1,¿Está al día de las elecciones?
66,1,Es una locura. ¿Le gusta Tom Hanks? Ha recaudado más de 8500 millones en taquilla.
185,1,"Exacto, es solo suerte y sus empaques vienen de algún lado."
421,0,"Eso es cierto, tengo duda de si habrá más que no conozcamos, LOL. ¿Te gustan los caballos?"
426,0,¿Qué te gusta hacer para entretenerte y mantener tu atención e intereses?
34,1,"Es increíble, muy divertido. Piensa que Kung-Fusión es el logro supremo de la era moderna en términos de comedia. No lo sé, fue una gran película, pero no increíble, LOL. ¿Qué le parece?"
450,0,"Tiene que ser la cultura del servicio de atención al cliente y convertirse en una experiencia para la gente, para que no entren sin más"
376,0,"Eso es inusual, nunca había pensado en el heavy metal como literatura, pero bueno. ¿Quién es tu autor favorito?"
227,1,"Bueno, qué pasa con su equipo, mencionó que tiene una relación bastante buena con sus compañeros de trabajo."
294,1,"Sí, lo sé. No, no vale la pena. Me hubiera gustado ganar dinero con el fútbol."
142,1,No podría decirlo. Solo he visto la primera película. He oído que Angela Bassett sale en la última. Me gusta mucho. ¿Cuáles son sus coestrellas favoritas?
486,0,y por eso voy a empezar preguntándote esto. ¿Cuál es tu lugar favorito en el que has estado?
596,0,Te lo daré si pudiera ver si podemos ir al lugar en el que están todos tus familiares
554,0,"Así que, de cualquier modo, ¿cuáles son tus grandes almacenes favoritos? Ya sabes lo que quiero decir, en toda la zona"
543,0,"¿Tú tienes algún lugar favorito o recuerdos favoritos sobre algunos de esos, ya sabes, si te quedaste en tu hotel o lo que sea?"
372,0,"Ah, qué guay. Pues tendrías que ir más a menudo. ¿Has visto la más reciente de La bella y la bestia?"
31,1,Yo también lo jugaba. ¿Sabía que el hermano de Tom Hanks hace la voz de Woody en los videojuegos?
489,0,"¿Tu ventana está abierta, por cierto? ¿Podrías cerrarla? Sí, es muy molesto. Y espero que así la gente pueda escuchar mejor."
438,0,"A veces vale la pena esperar. Por lo general, cuando las secuelas se precipitan son muy decepcionantes. Aun así, es mucho mejor que entretenerse con pollos como hacían los británicos en la época de César."
124,1,No sé mucho al respecto. ¿Ha oído hablar del cómic genérico?
130,1,"Yo también lo he oído. Ey, ¿qué piensa de Morgan Freeman? ¡Hace poco descubrí que había estado en la empresa eléctrica en los 70!"
261,1,"Sí. Y sobre todo si miente también y luego hace que pillen sus mentiras de forma intencionada. Entonces también lo hace usted mismo, no parece inteligente."
60,1,"El tren se mueve. Usted se mueve. Se mueve a la misma velocidad. Si salta, su velocidad no cambia. Si el tren gira y usted no, entonces se estrellará contra la pared."
119,1,Espero que esté mejor que al viajar con Billy Mays. Portadores del féretro con camisas azules y pantalones caqui.
492,0,"¿Cuál es tu favorito? ¿Te gusta Starbucks, te gusta Dunkin's, qué hay de esas cadenas rollo cafeterías?"
575,0,"Eso le hace daño a tu estómago, de acuerdo. Creo que eres intolerante a la lactosa."
274,1,"así que eso es lo que aprendió de la familia, sin duda son un montón de cosas que aprendí, valores que aprendí"
184,1,Solo es así. ¿Qué querían sus padres que fuera?
8,1,"Probablemente sea bastante aterrador, aparentemente se pueden quemar más de 180 calorías viendo una película de terror"
160,1,"No. Los hombres no deberían opinar, lo siento. No es su cuerpo."
335,0,"Sí, realmente no veo el punto o el atractivo de un cuello con botones. ¿Quizás para mantener la corbata en su sitio, si es que llevaras corbata? Simplemente no me gusta cómo se ve ja, ja."
494,0,"eso debería funcionar, porque entonces puedo, ya sabes, por la mañana o lo que sea."
153,1,"porque es hecho a mano o, es decir, se supone que basicamente se desintegrará en un año"
360,0,"El tren se mueve. Tú te mueves. Te mueves a la misma velocidad. Si saltas, tu velocidad no cambia. Si el tren gira y tú no, entonces te estrellarás contra la pared."
518,0,¿Crees que te gusta la familia de tu novio?
129,1,Sí. ¡Son buenas! ¿Y usted?
224,1,Y ellos pusieron un mercado justo como su solución.
325,0,"Vaya, eso es raro y triste. Por cierto, ¿has oído hablar del tigre encontrado en la bolsa de lona?"
396,0,¿Escuchas música en el gimnasio? ¿Llevas tu propia música o escuchas lo que ya estén poniendo en el gimnasio?
597,0,"y yo estaba rollo: soy tan inteligente, como tú sabes, la verdad es que me he dado cuenta, tengo que hacer algo grande"
347,0,"Esa es una buena pregunta, nunca había pensado en eso. Cómo explicarías exactamente tu trabajo de manera seria a la gente, sí, yo solo estoy aquí en caso de que los extraterrestres nos llegaran a contactar."
222,1,"Entonces, ¿su amiga sabía que esto es lo que ocurre en estas reuniones o simplemente no tenía ni idea?"
32,1,Es algo muy curioso de tener en su código de conducta. ¿Es más una persona de perros que de gatos?
275,1,"Eso le hace daño a su estómago, de acuerdo. Creo que es intolerante a la lactosa."
338,0,"Sí, puedo ver esa perspectiva. Siempre pensé que siempre era rojo y azul, pero al parecer empezó en el año 2000. ¿Qué pensaste de Harry Truman?"
594,0,"Sí, lo sé. No, no vale la pena. Me hubiera gustado ganar dinero con el fútbol."
207,1,"y tener a alguien que lo llame y eche la bolsa por usted, es decir que tienen que crear una razón para que la gente que realmente entra en una tienda"
138,1,"A veces vale la pena esperar. Por lo general, cuando las secuelas se precipitan son muy decepcionantes. Aun así, es mucho mejor que entretenerse con pollos como hacían los británicos en la época de César."
423,0,"Sí, tienes razón. A pesar de que los estudiantes estaban de luto debido a un tiroteo masivo un día antes, los republicanos aparecieron solo en Fox, donde no los presionarían por el control de armas."
305,0,"Supongo que la lección es que no hay que confiar la vida a los planetas, ni a un columnista de consejos pagado."
287,1,"Los veo como mínimo cada verano, todos van a Minnesota, conoce Minnesota"
174,1,"pero era raro tener tanto tiempo al final de la tarde, ya sabe, y tener toda su jornada de trabajo."
441,0,"Sí. Ahora las piso, como padre. ¿Jugabas con ellas?"
85,1,Interesante. No lo sabía. ¿Qué más hace en su tiempo libre?
122,1,Tengo la duda de cómo sabrá Unicef si utilizó el teléfono móvil o no.
3,1,¿En serio? ¿Quiénes lo han hecho? Parece que siempre se oyen grandes nombres que rechazan papeles y luego resulta que las películas salen geniales.
460,0,"No. Los hombres no deberían opinar, lo siento. No es su cuerpo."
511,0,¿cuánto pagas por tu factura de internet?
