SID,label,sentence
398,0,"Yo también. La mejor de las suertes para ti y tu ""Familia Amazon"". Cuídate."
522,0,"Entonces, ¿tu amiga sabía que esto es lo que ocurre en estas reuniones o simplemente no tenía ni idea?"
580,0,Dijo que esto es lo que se ve en tu cara cuando descubres que tu vida normal es descrita por otros
402,0,No. Tiene una voz estupenda. ¿Sabías que Stephen Fry también es narrador de juegos? Él narró la voz para algunos juegos.
493,0,Están dispuestos a participar en esa parte de tu vida.
233,1,"Ya veo, queda como si tuviese que estar casado durante toda su historieta, cómo se conocieron,"
281,1,¿encontrar opciones vegetarianas en su barrio ahora?
541,0,eso no significa que no haya nada en común en tus experiencias laborales.
333,0,¿Estás al día de las elecciones?
316,0,"Eso es cierto con Walmart. Pero con Prime obtienes música y vídeos gratis. También libros para el Kindle. Yo hago streaming de vídeos, así que esto es una buena ventaja. De vez en cuando compro en otros sitios, como Etsy para regalos."
350,0,Es cierto. Creció y se convirtió en un verdadero héroe. ¿Quién era tu Batman favorito?
173,1,"tener esa red allí, es una gran comunidad, así que la familia es su familia inmediata, las personas detrás de usted,"
532,0,"pero creo que sí. Quiero decir, no están aprendiendo lo suficiente con las clases en Internet. Algunos ni siquiera han empezado las clases virtuales. ¿Los tuyos lo han hecho?"
237,1,¿Y qué hay de la electrónica? ¿Se ve a usted mismo en la necesidad de comprar aparatos electrónicos? ¿Ha comprado algún producto electrónico recientemente?
171,1,"Lo siento, sí, y es muy interesante. ¿Cuál ha sido su experiencia al viajar al extranjero?"
412,0,"Oh, por Dios. ¿Te gusta el jazz?"
394,0,"Exactamente. Haz como si tuvieras que alejarte del horror, LOL. Entonces, ¿te gusta Internet o es la perdición de tu existencia?"
239,1,"¿Entiende lo que quiero decir? No sé si eso realmente responde a su pregunta, pero es una especie de experiencia reveladora para mí."
118,1,"Sí, yo igual, hace unos años que no voy, pero antes iba siempre. ¿Cuál diría que es su favorito de siempre?"
301,0,No. Me gustaría volver a visitar países de Europa para ver de dónde vienen mis antepasados. Es interesante buscar las raíces.
346,0,"Sí, es un estilo absurdo. Nadie quiere ver tu ropa interior. ¡Que tengas una buena noche!"
448,0,"Sí, ¿qué piensas de la lesión de Price?"
321,0,"Bueno, en San Diego será más caluroso que cálido. ¿En serio? ¿Hay algún significado detrás de eso? ¿O quiere decir que no puedes poner el nombre de un grupo a tu hijo?"
225,1,"Vamos, dé una oportunidad a nuestro pequeño entretenimiento y no vamos a ahorrar dinero, pero ese libro es fenomenal, habla de los diferentes tipos de seguro que debe tener."
559,0,"Sí, pero esa es tu opinión sobre la película. Definitivamente hay gente por ahí que es así y no tiene sentido. Es más bien que creo en los extraterrestres"
442,0,No podría decirlo. Solo he visto la primera película. He oído que Angela Bassett sale en la última. Me gusta mucho. ¿Cuáles son tus coestrellas favoritas?
41,1,"Ah, un weeb como yo. ¿Cuál es su anime favorito? Probablemente Death Note de No Game No Life."
463,0,"Entonces, ¿cuál es tu novio ideal?"
296,1,Se lo daré si pudiera ver si podemos ir al lugar en el que están todos sus familiares
26,1,"Es correcto. Producida por Walt Disney Animation Studios y lanzada por Walt Disney Pictures. Estuvo tan linda. También rehicieron Rapunzel como Enredados, ¿la ha visto?"
147,1,Es realmente decepcionante que no puedan disfrutarla. ¿Cuál es su película favorita de Tom Hanks?
339,0,"El saxo es un gran instrumento. Tu hijo aprenderá a apreciar mucho más la música. En fin, gran charla."
352,0,"LOL, tuve un gris africano que podía decir todo lo que yo decía en la casa, como ¡limpia tu habitación! así como cualquier sonido fuerte."
439,0,Sí. ¿Te gusta leer ficción? Me gusta leer cosas que no están basadas en la historia o la realidad.
134,1,"Sí, debe ser un estado interesante para vivir. ¿Alguna vez lo ha visitado?"
540,0,"¿Cuáles son tus películas favoritas, cuáles son tus otras películas favoritas o tus películas del año?"
137,1,"Oh, no lo sabía. ¿Ha visto esa película? ¿Es buena?"
37,1,"Supongo que el talento podría ser cosa de la familia. Me pregunto qué tipo de personalidad necesitaría: pasarse horas reflexionando, pensando en las jugadas y en las contrajugadas."
175,1,Como usted sabe pagar por todo su seguro y tratar de encontrar trabajos y quedarse los bolos que no quiere quedarse
364,0,"Es mucho trabajo. ¿Te gustan más películas de acción, como Jurassic World? Me encantó Parque Jurásico, así que estaba indeciso cuando anunciaron Jurassic World."
464,0,"también muy conocidas como un precio de tipos de moda, son muy buenas para encontrar diferentes tipos de camisetas y cosas así."
35,1,"Sí, realmente no veo el punto o el atractivo de un cuello con botones. ¿Quizás para mantener la corbata en su sitio, si es que llevara corbata? Simplemente no me gusta cómo se ve ja, ja."
33,1,¿Está al día de las elecciones?
66,1,Es una locura. ¿Le gusta Tom Hanks? Ha recaudado más de 8500 millones en taquilla.
185,1,"Exacto, es solo suerte y sus empaques vienen de algún lado."
421,0,"Eso es cierto, tengo duda de si habrá más que no conozcamos, LOL. ¿Te gustan los caballos?"
426,0,¿Qué te gusta hacer para entretenerte y mantener tu atención e intereses?
34,1,"Es increíble, muy divertido. Piensa que Kung-Fusión es el logro supremo de la era moderna en términos de comedia. No lo sé, fue una gran película, pero no increíble, LOL. ¿Qué le parece?"
450,0,"Tiene que ser la cultura del servicio de atención al cliente y convertirse en una experiencia para la gente, para que no entren sin más"
376,0,"Eso es inusual, nunca había pensado en el heavy metal como literatura, pero bueno. ¿Quién es tu autor favorito?"
227,1,"Bueno, qué pasa con su equipo, mencionó que tiene una relación bastante buena con sus compañeros de trabajo."
294,1,"Sí, lo sé. No, no vale la pena. Me hubiera gustado ganar dinero con el fútbol."
142,1,No podría decirlo. Solo he visto la primera película. He oído que Angela Bassett sale en la última. Me gusta mucho. ¿Cuáles son sus coestrellas favoritas?
486,0,y por eso voy a empezar preguntándote esto. ¿Cuál es tu lugar favorito en el que has estado?
596,0,Te lo daré si pudiera ver si podemos ir al lugar en el que están todos tus familiares
554,0,"Así que, de cualquier modo, ¿cuáles son tus grandes almacenes favoritos? Ya sabes lo que quiero decir, en toda la zona"
543,0,"¿Tú tienes algún lugar favorito o recuerdos favoritos sobre algunos de esos, ya sabes, si te quedaste en tu hotel o lo que sea?"
372,0,"Ah, qué guay. Pues tendrías que ir más a menudo. ¿Has visto la más reciente de La bella y la bestia?"
31,1,Yo también lo jugaba. ¿Sabía que el hermano de Tom Hanks hace la voz de Woody en los videojuegos?
489,0,"¿Tu ventana está abierta, por cierto? ¿Podrías cerrarla? Sí, es muy molesto. Y espero que así la gente pueda escuchar mejor."
438,0,"A veces vale la pena esperar. Por lo general, cuando las secuelas se precipitan son muy decepcionantes. Aun así, es mucho mejor que entretenerse con pollos como hacían los británicos en la época de César."
124,1,No sé mucho al respecto. ¿Ha oído hablar del cómic genérico?
130,1,"Yo también lo he oído. Ey, ¿qué piensa de Morgan Freeman? ¡Hace poco descubrí que había estado en la empresa eléctrica en los 70!"
261,1,"Sí. Y sobre todo si miente también y luego hace que pillen sus mentiras de forma intencionada. Entonces también lo hace usted mismo, no parece inteligente."
60,1,"El tren se mueve. Usted se mueve. Se mueve a la misma velocidad. Si salta, su velocidad no cambia. Si el tren gira y usted no, entonces se estrellará contra la pared."
119,1,Espero que esté mejor que al viajar con Billy Mays. Portadores del féretro con camisas azules y pantalones caqui.
492,0,"¿Cuál es tu favorito? ¿Te gusta Starbucks, te gusta Dunkin's, qué hay de esas cadenas rollo cafeterías?"
575,0,"Eso le hace daño a tu estómago, de acuerdo. Creo que eres intolerante a la lactosa."
274,1,"así que eso es lo que aprendió de la familia, sin duda son un montón de cosas que aprendí, valores que aprendí"
184,1,Solo es así. ¿Qué querían sus padres que fuera?
8,1,"Probablemente sea bastante aterrador, aparentemente se pueden quemar más de 180 calorías viendo una película de terror"
160,1,"No. Los hombres no deberían opinar, lo siento. No es su cuerpo."
335,0,"Sí, realmente no veo el punto o el atractivo de un cuello con botones. ¿Quizás para mantener la corbata en su sitio, si es que llevaras corbata? Simplemente no me gusta cómo se ve ja, ja."
494,0,"eso debería funcionar, porque entonces puedo, ya sabes, por la mañana o lo que sea."
153,1,"porque es hecho a mano o, es decir, se supone que basicamente se desintegrará en un año"
360,0,"El tren se mueve. Tú te mueves. Te mueves a la misma velocidad. Si saltas, tu velocidad no cambia. Si el tren gira y tú no, entonces te estrellarás contra la pared."
518,0,¿Crees que te gusta la familia de tu novio?
129,1,Sí. ¡Son buenas! ¿Y usted?
224,1,Y ellos pusieron un mercado justo como su solución.
325,0,"Vaya, eso es raro y triste. Por cierto, ¿has oído hablar del tigre encontrado en la bolsa de lona?"
396,0,¿Escuchas música en el gimnasio? ¿Llevas tu propia música o escuchas lo que ya estén poniendo en el gimnasio?
597,0,"y yo estaba rollo: soy tan inteligente, como tú sabes, la verdad es que me he dado cuenta, tengo que hacer algo grande"
347,0,"Esa es una buena pregunta, nunca había pensado en eso. Cómo explicarías exactamente tu trabajo de manera seria a la gente, sí, yo solo estoy aquí en caso de que los extraterrestres nos llegaran a contactar."
222,1,"Entonces, ¿su amiga sabía que esto es lo que ocurre en estas reuniones o simplemente no tenía ni idea?"
32,1,Es algo muy curioso de tener en su código de conducta. ¿Es más una persona de perros que de gatos?
275,1,"Eso le hace daño a su estómago, de acuerdo. Creo que es intolerante a la lactosa."
338,0,"Sí, puedo ver esa perspectiva. Siempre pensé que siempre era rojo y azul, pero al parecer empezó en el año 2000. ¿Qué pensaste de Harry Truman?"
594,0,"Sí, lo sé. No, no vale la pena. Me hubiera gustado ganar dinero con el fútbol."
207,1,"y tener a alguien que lo llame y eche la bolsa por usted, es decir que tienen que crear una razón para que la gente que realmente entra en una tienda"
138,1,"A veces vale la pena esperar. Por lo general, cuando las secuelas se precipitan son muy decepcionantes. Aun así, es mucho mejor que entretenerse con pollos como hacían los británicos en la época de César."
423,0,"Sí, tienes razón. A pesar de que los estudiantes estaban de luto debido a un tiroteo masivo un día antes, los republicanos aparecieron solo en Fox, donde no los presionarían por el control de armas."
305,0,"Supongo que la lección es que no hay que confiar la vida a los planetas, ni a un columnista de consejos pagado."
287,1,"Los veo como mínimo cada verano, todos van a Minnesota, conoce Minnesota"
174,1,"pero era raro tener tanto tiempo al final de la tarde, ya sabe, y tener toda su jornada de trabajo."
441,0,"Sí. Ahora las piso, como padre. ¿Jugabas con ellas?"
85,1,Interesante. No lo sabía. ¿Qué más hace en su tiempo libre?
122,1,Tengo la duda de cómo sabrá Unicef si utilizó el teléfono móvil o no.
3,1,¿En serio? ¿Quiénes lo han hecho? Parece que siempre se oyen grandes nombres que rechazan papeles y luego resulta que las películas salen geniales.
460,0,"No. Los hombres no deberían opinar, lo siento. No es su cuerpo."
511,0,¿cuánto pagas por tu factura de internet?
79,1,"Hola, ¿le gustan las películas de Disney?"
240,1,"¿Cuáles son sus películas favoritas, cuáles son sus otras películas favoritas o sus películas del año?"
78,1,"Es una buena observación. Lo que da miedo de nuestra trayectoria actual es que la Tierra se quedará sin helio para el año 2100, sé que lo ama, es muy importante para fabricar cosas, así que no sé qué haremos."
404,0,Interesante. Hay un programa de Unicef que dona agua limpia por cada minuto que no utilices el teléfono.
209,1,"Sí, debe decirlo, cada uno tiene su propia actitud, ya sabe lo que digo cada uno tiene su propio estilo"
22,1,Buenos días. ¿Cómo van sus inversiones hoy?
570,0,"Aerolínea, ¿puedo cancelar mi viaje sin cancelar? ¿Cómo puede afectar la cancelación a tu trabajo? Cancelar, vale, ¿quieres cancelar tu viaje? Si quieres cancelar tu vuelo puedes ponerte en contacto con nosotros por correo electrónico o por teléfono."
531,0,"Cuando lo hagas, cuando tengas un hijo del que seas responsable, tendrás que ponerte las pilas."
12,1,Sí. El origen de inclinar el sombrero es de cuando un caballero se levantava la visera.
271,1,"lo que digo. Para vivir bien, sabe lo que digo. Vivir sin preocupaciones. Ya sabe a lo que me refiero. En serio."
181,1,"Los gatos son tranquilos y se sientan debajo de su cama y, si quieren ser acariciados, dejarán que los acaricie."
547,0,"Sabes lo que digo, todo lo que quieres hacer lo puedes hacer. Te proporciona todo lo que quieres hacer."
39,1,"El saxo es un gran instrumento. Su hijo aprenderá a apreciar mucho más la música. En fin, gran charla."
163,1,"Entonces, ¿cuál es su novio ideal?"
156,1,"Voy a hacer exactamente lo que me hicieron a mí, y todas esas cosas están hechas en China, yo soy como una especie de parada aquí."
537,0,¿Y qué hay de la electrónica? ¿Te ves a ti mismo en la necesidad de comprar aparatos electrónicos? ¿Has comprado algún producto electrónico recientemente?
256,1,"Pero son rollo: como empleado, tiene un objetivo de ventas que cumplir y tal si dedica una hora a maquillar a alguien"
436,0,"¡Hola, amigo! ¿Qué te gusta hacer en tu tiempo libre estos días?"
236,1,¿Por qué lo ve en su teléfono?
451,0,"sí, la familia siempre estará ahí, especialmente las madres y los padres, las madres siempre cuidan de uno."
392,0,Sorprende un poco. Pensaba que Grand Prix o algo así... ¡Fijo que Logic te ganaría en Mario Kart!
67,1,"Es una buena idea. Bueno, ha sido divertido y rápido charlar con usted esta mañana. Espero que disfrute del resto del día, amigo."
57,1,"Parece que conoce sus cómics, Nancy no parece ser su tipo de material."
215,1,Creo que lo hizo porque cuando hablé con él fue muy positivo en lo que respecta a vuestra conversación
183,1,"Lo hacen, incluso en Bloomingdale, también, le devolverán el maquillaje y tal,"
208,1,"Así que tomó el paquete que llego, no podría volver a comprar en esto mismo."
496,0,"llevarlos al parque y dejar que corran y se cansen, ya sabes, para que se duerman"
286,1,"La salud de su padre es en general bastante buena, es su mente la que sufre, o la que tiene, si tiene Alzheimer, sé que también afecta a su cuerpo de otras maneras,"
232,1,"pero creo que sí. Quiero decir, no están aprendiendo lo suficiente con las clases en Internet. Algunos ni siquiera han empezado las clases virtuales. ¿Los suyos lo han hecho?"
389,0,"No mucho, aunque me encantan los deportes, así que podría hacerlos si lo necesitara. ¿Te gusta algún otro deporte?"
90,1,"Internet está plagado de peligros. Manténgase a salvo, Dr. Leary. No tema a los monos comecaras."
285,1,"Ya sabe, si su cliente es como: Oh, voy a comprar más. No, eso no es bueno."
502,0,"tienes que enseñarles valores como probar cosas para hacer, ¿sabes lo que quiero decir?"
280,1,Dijo que esto es lo que se ve en su cara cuando descubre que su vida normal es descrita por otros
253,1,"Espero visitar su país en un futuro próximo. Eso es perfecto y simple y dulce y eso es todo. Oh, eso dice. Espero que sí."
72,1,"Ah, qué guay. Pues tendría que ir más a menudo. ¿Ha visto la más reciente de La bella y la bestia?"
413,0,"Sí. Antes jugaba mucho, pero ya no. ¿También juegas?"
595,0,"bueno, pero por la cancelacion, veamos, ¿lo tienes? ya sabes, espera, lo estoy buscando, ¿qué es lo que puede? ¿Dónde? ¿Por qué no se cancela tu vuelo todavía? ¿Puedo cancelar mi billete si lo he comprado en un local?"
373,0,"No tengo un favorito, pero hay varios que me gustan. ¿Y tú?"
582,0,"No creo que haya nada malo en ello. Pero, si te dijera que está perjudicando a la economía, ¿cambiaría en algo tu opinión? Y no estoy diciendo que sea"
213,1,"y como ser lo mejor que puedan ser, sabe lo que digo"
44,1,"Vaya. Nunca me interesaron sus libros, ¿y a usted?"
17,1,"Es una locura lo que la gente deduce solo viendo la ropa que lleva. Por ejemplo, si su ropa tiene según qué huecos, significa que lleva ropa de confección."
429,0,Sí. ¡Son buenas! ¿Y tú?
433,0,Probablemente estaría más en forma si viviera allí. Tengo duda de si alguien que vive allí participe en el sitio web para que la gente se quede en el sofá mientras está de viaje.
533,0,"Ya veo, quedas como si tuvieses que estar casado durante toda tu historieta, cómo os conocisteis,"
242,1,"eso cambiará su tiro, pero si usted dice que su tiro es decepcionante, es posible que tenga un TDS demasiado bajo para empezar. Así que, yo trataría de subirlos un poco"
102,1,No. Tiene una voz estupenda. ¿Sabía que Stephen Fry también es narrador de juegos? Él narró la voz para algunos juegos.
308,0,"Probablemente sea bastante aterrador, aparentemente se pueden quemar más de 180 calorías viendo una película de terror"
466,0,"está haciendo una copia de seguridad en el tuyo. Entonces, ¿qué es lo que se queda?"
277,1,"Creo que solo porque, en términos de especie, como dijo, los humanos están (desarrollados). Probablemente se vea un poco raro. Cree que su"
43,1,Podrían estar en su desván si no está bien ventilado.
370,0,Muy cierto. ¿Sabías que las camisas polo las inventó inicialmente un famoso jugador de tenis?
21,1,"Bueno, en San Diego será más caluroso que cálido. ¿En serio? ¿Hay algún significado detrás de eso? ¿O quiere decir que no puede poner el nombre de un grupo a su hijo?"
443,0,"Sí, su serie gustó a mucha gente, así que sí, ¿te gusta Chris Pratt?"
255,1,Esa es otra cosa. Tiene que pensar en sus pies porque siempre hacen cosas inesperadas.
565,0,"Haces ejercicio en el trabajo. Una excusa creíble. En tu vida, ¿alguna vez llegaste, hubo un punto en el que hacías ejercicio de forma rutinaria?"
579,0,"Sabes lo que digo, siento que la familia es todo lo que tenemos. Eso es todo lo que tenemos, las únicas personas que van a cuidar de ti."
417,0,"Sí, y todo lo que tienes que hacer es ponerle botellas de plástico."
246,1,"las cosas que quería que le gustaran cuando era joven y no quería escuchar lo que sus padres tenían que decir, se da cuenta de que estaban tratando de ayudarlo y"
465,0,Cuál fue el último que sería tu hogar Ese sería Puerto Rico.
290,1,"Sí, o en su teléfono. Así que, ya sabe, cosas superdivertidas. Creo que esa es la mejor manera de describirlo, como divertido."
385,0,Interesante. No lo sabía. ¿Qué más haces en tu tiempo libre?
51,1,"Un tío con talento, ¿qué piensa de las barbas de chivo que se dejan crecer algunos jugadores?"
509,0,"Sí, debes decirlo, cada uno tiene su propia actitud, ya sabes lo que digo cada uno tiene su propio estilo"
484,0,Solo es así. ¿Qué querían tus padres que fueras?
219,1,"porque no le está robando el tiempo a alguien más que podría estar vendiéndole. Los clientes que se toman algo en serio, no alguien que solo busca ser maquillado gratis."
229,1,¿Cuál es su profesión ideal?
506,0,"¿cómo qué? Cuéntame cómo es la vida. Y le dije: escucha, esto no va a funcionar. Y le dije: hazme un favor. No vuelvas a tu"
551,0,Poner el producto en tu mano incluso antes de tu llegada.
272,1,"siendo un estudiante en la escuela, ¿sabe lo que quiero decir? Es, sin lugar a dudas, útil. Es práctico, quiero decir, su estudiante a tiempo completo la verdad es que no tiene un coche."
457,0,"mis primos del sur, siempre están pendientes, de Carolina del Norte vienen a Nueva York, a todos les encanta Nueva York, su familia quiere ver"
205,1,"और अगर कोई आपको फ़ोन करके आपको बैग दे जाता है, तो मेरा मतलब है कि उन्हें उन लोगों के लिए एक वजह बनाने की ज़रूरत है जो सचमुच स्टोर में आते हैं"
69,1,"ओह तो Lacoste ने उसे बनाया था, बहुत दिलचस्प बात है, क्या आपने बिल मे के संस्कार के बारे में सुना?"
33,1,क्या आप चुनाव के साथ जारी रहते हैं?
488,0,"लेकिन उनमें से कोई भी जो तुम कर सकते हो, फ़्रीलांसर डॉट कॉम। मेरा वहाँ अकाउंट है"
17,1,"अच्छी बात है। अंतरिक्ष एक बहुत दिलचस्प जगह है। मुझे हाल ही में पता चला है, कि ऐसे ठंडे सितारे भी हैं जिन्हें हाथों से स्पर्श किया जा सकता है।"
240,1,"क्या आपकी कोई पसंदीदा जगह है या ऐसी कुछ जगहों के बारे में कोई पसंदीदा याद है, आपको पता है, अगर आप अपने होटल में रुके थे या जो भी बात हो?"
381,0,"तुम्हेंं ज़्यादा क्या अच्छा लगता है - साहित्य, कपड़े या गेमिंग?"
399,0,"मैंने हाल ही में उनके बारे में सुना है, उससे पहले नहीं सुना था। मुझे लगता है कि यह हॉलीवुड के कुछ सबसे घटिया प्रोडक्शंस का मजाक उड़ाने के लिए एक मजेदार खयाल है, लेकिन मुझे नॉमिनीज़ के लिए बुरा लगता है! क्या तुमने वह देखा है?"
348,0,मुझे पता है तुम्हारा क्या मतलब है। यह एकमात्र ऐसी चीज है जिसमें जीवन होता है और हमें यह जानना होगा कि ऐसा क्यों है।
481,0,"वे करते हैं, ब्लूमिंगडेल में भी, वे लेते भी हैं, वे तुम्हारे मेकअप और चीज़़ें वापस कर देंगे,"
313,0,"Amazon के बारे में अपनी पसंदीदा चीज़ बताओ? मुझे शॉपिंग साइट पसंद है, मुझे वहाँ लगभग सभी चीज़ें मिल जाती हैं!"
536,0,"क्या तुम्हेंं पता है कि मेरा क्या मतलब है? मुझे नहीं पता कि यह असल में तुम्हारे सवाल का जवाब है या नहीं, लेकिन यह मेरे लिए आँखें खोल देने वाला अनुभव है।"
525,0,"तुम्हारे Instagram के बारे में जानकारी, मुझे यक़ीन है"
20,1,"अपने हालात को समझाना जरूरी है। टीवी पर कुछ दिखाना केवल हाथ मिलाने जैसा नहीं है, बल्कि उनसे मिलने वाले संदेश भी बहुत जरूरी होते हैं।"
361,0,यह एक बढ़िया विचार है! अपने दोस्तों से भी ट्वीट करवाओ! तुम्हारा दिन अच्छा रहे!
43,1,वे आपकी अटारी में हो सकते हैं अगर वो सही से हवादार नहीं है।
317,0,"अच्छी बात है। अंतरिक्ष एक बहुत दिलचस्प जगह है। मुझे हाल ही में पता चला है, कि ऐसे ठंडे सितारे भी हैं जिन्हें हाथों से स्पर्श किया जा सकता है।"
161,1,"अपने कपड़े, बर्तन धोने, वगैरह के लिए, लेकिन यह पीने योग्य नहीं है। इसलिए सब बोतलबंद पानी पी रहे हैं।"
582,0,"तुम्हेंं पता है, अगर तुम्हारे ग्राहक को ऐसा लगे जैसे, ओह, मैं और ख़रीदूँगा। तो यह ऐसा लगता है जैसे, नहीं, यह अच्छी बात नहीं है।"
342,0,"क्या?!?!?!जब तुम कंप्यूटर पर Netflix देखते हो, तो समझ जाओ कि कैप्चा का मतलब होता है ""कंप्यूटर और मनुष्य में फ़र्क बताने के लिए पूर्ण रूप से स्वचालित सार्वजनिक ट्यूरिंग परीक्षण"""
26,1,"यह सही है! इसका निर्माण वाल्ट डिज़्नी एनिमेटेड स्टूडियोज़ ने किया था और रिलीज़ वाल्ट डिज़्नी पिक्चर्स द्वारा किया गया था। वो बहुत प्यारी थी! उन्होंने रापुंज़ल को टेंगल्ड नाम से फिर से बनाया था, क्या आपने उसे देखा है?"
245,1,इसलिए हर केस इस तरह का होता है जैसे अगर आप यह पता लगा सकते हैं कि अपने क्लाइंट्स को कैसे प्राप्त किया जाए और यह आपको पता है
29,1,"वाह, अपनी टीम के लिए बर्बाद करने के बारे में बात करना! क्या वह उस समय यांकी था या रेड सॉक्स, मुझे याद नहीं है"
534,0,इलेक्ट्रॉनिक्स के बारे में क्या ख्‍़याल है? क्या तुम्हेंं लगता है कि तुम्हेंं इलेक्ट्रॉनिक्स ख़रीदने की ज़रूरत है? क्या तुमने हाल ही में कोई इलेक्ट्रॉनिक्स ख़रीदा है?
246,1,मुझे लगता है आप समझते हैं कि यह दूसरे लोगों को समझाने की बात नहीं है कि आपका रिश्ता बहुत बढ़िया है और मैं इसके बारे हमें नहीं बता सकता
131,1,"यह शायद आपके फ़ेस बैटल में अमेरिकी शैली की तुलना में उनके विनम्र स्वभाव को बेहतर जचता है, जो बहुत भद्दा हो सकता है!"
115,1,मैं एक भूमिका के लिए इतनी मेहनत करने और उसे न पाने की कल्पना भी नहीं कर सकता! मैंने आयरनमैन पूरी की पूरी देखी है। और आपने?
295,1,"बेशक, जब भी आपको किसी से मदद की आवश्यकता होगी, वे पहुँच जाएँगे।"
289,1,"अच्छा, तो मुझे लगता है कि यह आपके खून में ही है।"
9,1,"शायद बहुत डरावनी, जहाँ तक मुझे पता है डरावनी फ़िल्म देखने से 180 कैलोरीज़ से ज़्यादा खर्च की जा सकती हैं"
180,1,क्या आपकी इस साल या अपनी ज़िन्दगी की दूसरी पसंदीदा फ़िल्में हैं?
471,0,"उस नेटवर्क का होना, बहुत बड़ा समुदाय है, इसलिए परिवार तुम्हारा सगा परिवार होता है, फिर तुम्हारे पीछे रहने वाले लोग,"
474,0,"हाँ, बिल्‍कुल। ठीक है, अब मेरे फ़ैशन स्टोर पर नजर डालो, तुम कहाँ से ख़रीदारी करते हो?"
188,1,"लेकिन उनमें से कोई भी जो आप कर सकते हैं, फ़्रीलांसर डॉट कॉम। मेरा वहाँ अकाउंट है"
440,0,"मुझे लगता है कि प्रतिभा परिवार में दौड़ती है, बातचीत काफी मनोरंजक थी, समय देने के लिए धन्यवाद"
362,0,"बेशक! तुमसे बात करके बहुत अच्छा लगा, अपनी रात का मजा लें!"
572,0,"इससे तुम्हारे पेट में दर्द होता है, ठीक है। मुझे लगता है कि तुम लैक्टोज बर्दाश्त नहीं कर पाते हो।"
204,1,"जैसे कि? ज़ि‍ंदगी कैसी होती है मुझे बताइए। और मैंने उससे कहा, सुनिए, ऐसे काम नहीं बनेगा। और मैंने कहा, मुझ पर एक एहसान कीजिए। वापस मत जाइए"
404,0,दिलचस्प बात है। एक UNICEF प्रोग्राम है जो तुम्हारे द्वारा अपने फ़ोन का इस्तेमाल न करने वाले हर मिनट के लिए स्वच्छ पानी डोनेट करता है।
478,0,तुम्हारा पसंदीदा कलाकार कौन है? मुझे लगता है कि एक ही बात जैसा है।
147,1,बहुत दुख हुआ कि वे उसका मज़ा नहीं ले सकते। आपको टॉम हैंक्स की कौनसी फ़िल्म पसंद है?
370,0,बहुत सही बात है। क्या तुम्हेंं पता है पोलो शर्ट का आविष्कार एक प्रसिद्ध टेनिस खिलाड़ी ने किया था?
409,0,"जिंदगी बहुत छोटी है। मुझे लगता है कि अगर तुम कर सकते हो, तो तुम्हेंं अपने सपनों का पीछा करना चाहिए। मुझे रयान स्टाइल्स पसंद हैं।"
584,0,"मैं उन्हें हर गर्मियों में देखता हूँ, वे सभी मिनेसोटा जाते हैं, क्या तुम्हेंं मिनेसोटा के बारे में पता है"
301,0,"नहीं, मैं नहीं। मैं यूरोप के देशों में वापस जाकर देखना चाहूँगा कि मेरे पूर्वज कहाँ से आए थे। अपनी आदि जड़ों का पता लगाना दिलचस्प होता है।"
476,0,"ठीक है, पेमेंट हो गया। AMC चुनने के लिए धन्यवाद, अपनी फ़िल्म का मज़ा लो। तुम्हारा समय अच्छा बीते।"
132,1,"उन्होंने इस बारे में जरूर कोई न कोई प्रेरणा महसूस की होगी। आपसे कॉमेडी के बारे में बात करके मजा आया, आपका दिन अच्छा बीते!"
544,0,"तुम्हेंं पता है मैं क्या कह रहा हूँ, तुम जो कुछ भी करना चाहते हो, तुम वह कर सकते हो। तुम जो करना चाहते हो, उसके लिए तुम्हेंं सब कुछ दिया जाए।"
494,0,"उन्हें पार्क ले जाना और उन्हें इधर-उधर भागने देना और थका देना, तुम्हेंं पता है मैं क्या कह रहा हूँ ताकि वे सोने जाएँ"
7,1,"मैं ढूंढ़ता हूँ, और प्रमुख वाक्यांशों की तलाश करता हूँ जैसे, ""गिव यू योर सोल"" और ""ऑर्गन हार्वेस्टिंग"" वगैरह :)"
185,1,आपको पता है मैं देख सकता हूँ कि ख़ास तरह की क़ानून स्थितियों के मुक़दमे में आप किस तरह होते हैं। आपको पता है यह असल में ऐसा है जैसे आप उठने और कहने के लिए कितने तैयार हैं
164,1,अपने परिवार से दूर रहने का सबसे मुश्किल पहलू कौन सा है?
467,0,"परदादा, तुम्हेंं पता है मैं क्या कह रहा हूँ, यह ऐसा ही होता है"
526,0,तुम्हारा आदर्श पेशा क्या है?
202,1,"मुझे इस बारे में नहीं पता। मुझे नहीं पता कि आपके साथ कभी ऐसा हुआ है या नहीं, मेरा मतलब है कि (अपने मुँह से अपना हाथ काटना) बहुत असामान्य है"
169,1,"सॉरी, हाँ, और इसलिए यह बहुत दिलचस्प है। तो विदेश यात्रा का आपका अनुभव कैसा रहा है?"
419,0,उम्मीद है तुम्हारी यात्रा बिली मेज़ के नीली शर्ट और खाकी पैंट वाले पॉलबीयरर्स के साथ यात्रा करने से अच्छी हो।
70,1,बहुत सही बात है। क्या आपको पता है पोलो शर्ट का आविष्कार एक प्रसिद्ध टेनिस खिलाड़ी ने किया था?
